,Confidence_interval_deviance_score,one_sided_deviance_score,marginal_deviance_score,correlation_score,methods,elaspsed_time
76,0.007412121212121204,0.5270707070707067,0.006204468931741659,5.836664203085934e-05,NUTS,370.021546125412
77,0.006618181818181816,0.43939393939394017,0.01749107233955719,2.4799766224548735e-05,NUTS,1064.9084963798523
78,0.0150080808080808,0.9444444444444441,0.015348433833282328,1.0552715286334476e-05,NUTS,302.80096316337585
79,0.00403838383838383,0.3947474747474747,0.027808386899295993,2.0748954278026176e-07,NUTS,578.045538187027
80,0.006654545454545448,0.5062626262626257,0.010216304458728696,4.784152957927738e-06,NUTS,262.7988781929016
81,0.014456565656565657,0.8735353535353533,0.007609427609427615,3.7816877073598566e-06,NUTS,411.71344685554504
82,0.00801818181818181,0.5549494949494945,0.017667584940312214,3.636568696973256e-06,NUTS,440.9068109989166
83,0.013662626262626256,0.9894949494949499,0.009367411488623611,5.816950741873937e-05,NUTS,317.18426489830017
84,0.013713131313131309,0.8292929292929297,0.010705030098969498,3.927039678956427e-06,NUTS,288.9260320663452
85,0.007543434343434339,0.5153535353535348,0.01575757575757575,1.2793770570406524e-06,NUTS,474.1216576099396
86,0.00864444444444444,0.5343434343434348,0.01274359759208244,6.196178122527877e-09,NUTS,1285.5005373954773
87,0.008147474747474738,0.8228282828282832,0.007871645750433618,1.7710682141608422e-06,NUTS,479.5576937198639
88,0.016070707070707062,0.91050505050505,0.008086929905111714,0.0002211648956328015,NUTS,207.60820698738098
89,0.005838383838383841,0.5151515151515152,0.02019283746556474,1.2019306601448487e-06,NUTS,489.3191475868225
90,0.008058585858585857,0.6939393939393941,0.01325987144168961,1.4985974305984433e-06,NUTS,590.8709864616394
91,0.00793737373737374,0.6436363636363637,0.011016222834404652,5.833971329801584e-06,NUTS,559.8434805870056
92,0.008113131313131303,0.5656565656565656,0.012421181512090606,7.993022242156631e-08,NUTS,866.9926416873932
93,0.008939393939393935,0.5749494949494949,0.007061524334251609,3.8545624805118186e-06,NUTS,505.3222830295563
94,0.004515151515151516,0.49838383838383843,0.01705336190184675,3.5485792852633543e-06,NUTS,549.4964835643768
95,0.00788484848484848,0.7488888888888888,0.006898275686154471,2.7170044397944643e-05,NUTS,275.6775176525116
96,0.010806060606060595,0.6222222222222222,0.015691255994286297,7.500168724756702e-08,NUTS,581.3757531642914
97,0.00876969696969697,0.548282828282828,0.012917049280685641,7.045970052595757e-08,NUTS,1202.0562708377838
98,0.005921212121212113,0.39292929292929235,0.014253647586980927,4.383824406158371e-06,NUTS,532.9379603862762
99,0.011836363636363636,0.6931313131313126,0.007668605244362818,5.718033162397194e-06,NUTS,790.6752519607544
100,0.03675959595959595,1.9090909090909085,0.0064564840322416,2.845285440666528e-05,ADVI-Mean-Field,128.41375255584717
101,0.035505050505050505,1.9383838383838379,0.01111927354351597,1.720106261619085e-06,ADVI-Mean-Field,126.70982789993286
102,0.015707070707070697,1.281616161616161,0.024121008060402002,5.927784062788736e-08,ADVI-Mean-Field,126.70309782028198
103,0.019262626262626252,1.0581818181818177,0.020798898071625344,2.8963280327293777e-06,ADVI-Mean-Field,128.38986802101135
104,0.022220202020202015,1.3771717171717166,0.008937863483318029,3.5297126034902694e-06,ADVI-Mean-Field,124.59725666046143
105,0.011145454545454538,0.6529292929292922,0.01714008774614835,6.1939066970828815e-06,ADVI-Mean-Field,124.01686453819275
106,0.0485151515151515,2.5614141414141414,0.02345679012345679,8.34912498736948e-08,ADVI-Mean-Field,126.55487418174744
107,0.02569696969696969,1.683838383838384,0.025014794408733804,1.2018844643668688e-07,ADVI-Mean-Field,126.21540307998657
108,0.01587878787878787,1.177777777777779,0.008456279971431488,0.00010803729476627046,ADVI-Mean-Field,128.77889013290405
109,0.008159595959595952,1.1905050505050505,0.017404346495255588,9.018390534819857e-07,ADVI-Mean-Field,126.16706418991089
110,0.017391919191919184,0.9711111111111103,0.012535455565758583,7.404266976770207e-06,ADVI-Mean-Field,127.48358535766602
111,0.033755555555555546,1.7721212121212115,0.01907662483420059,2.531619611827623e-06,ADVI-Mean-Field,130.04280948638916
112,0.025363636363636352,1.3610101010101006,0.02163962860932558,3.415516891822939e-06,ADVI-Mean-Field,124.48267698287964
113,0.03191919191919191,1.7301010101010097,0.008270584634220996,6.027598224212198e-05,ADVI-Mean-Field,124.63106870651245
114,0.022953535353535344,1.556565656565657,0.024795429037853277,3.9002702470505705e-05,ADVI-Mean-Field,125.8378357887268
115,0.010686868686868675,0.894141414141414,0.012662993572084474,2.6043498118808046e-05,ADVI-Mean-Field,124.55570220947266
116,0.04246464646464646,2.5810101010101008,0.008139985715743295,7.064642299319869e-07,ADVI-Mean-Field,122.3177399635315
117,0.01808080808080808,1.7735353535353544,0.010180593816957455,0.00016847538217319713,ADVI-Mean-Field,120.78255343437195
118,0.015274747474747462,1.0191919191919196,0.008329762269156209,5.950155337094388e-05,ADVI-Mean-Field,124.73441195487976
119,0.044898989898989876,2.3785858585858586,0.009034792368125707,4.367284557868747e-05,ADVI-Mean-Field,127.15894961357117
120,0.03090303030303029,1.655555555555555,0.02188450158147129,2.050175742393731e-07,ADVI-Mean-Field,126.72509002685547
121,0.02788282828282827,1.4581818181818176,0.02373635343332313,3.002810413011261e-09,ADVI-Mean-Field,124.08629012107849
122,0.015234343434343425,1.0434343434343427,0.02170492806856443,1.9173641954498387e-06,ADVI-Mean-Field,124.59271502494812
123,0.0195070707070707,1.0442424242424235,0.007916539128660346,2.8460707967407065e-05,ADVI-Mean-Field,128.55631303787231
124,0.014656565656565644,1.2789898989898993,0.0064299561269258185,0.00013148815747125793,ADVI-Mean-Field,125.21240901947021
125,0.016624242424242416,1.0935353535353534,0.013295582083460877,8.143452055387235e-06,ADVI-Mean-Field,127.25735425949097
126,0.0653131313131313,3.3690909090909087,0.007707376798285894,1.5150056712234519e-05,ADVI-Mean-Field,121.3685896396637
127,0.01596363636363635,0.9175757575757569,0.02083971023364963,2.598691802861972e-08,ADVI-Mean-Field,124.94404625892639
128,0.025898989898989897,1.4949494949494944,0.01931333537394144,5.905825643253219e-08,ADVI-Mean-Field,123.19230651855469
129,0.024034343434343422,1.2945454545454536,0.016599326599326596,9.080815478953696e-07,ADVI-Mean-Field,121.27590870857239
130,0.010793939393939382,0.7109090909090905,0.015302520151005002,3.720518731160096e-07,ADVI-Mean-Field,126.31099700927734
131,0.01658989898989898,0.919595959595959,0.009998979695949385,1.4838383583862105e-05,ADVI-Mean-Field,129.05873584747314
132,0.026121212121212115,2.053939393939394,0.007617590041832472,7.125521091099746e-06,ADVI-Mean-Field,124.955894947052
133,0.014476767676767666,0.9010101010101007,0.03092949699010305,4.6779344409517435e-07,ADVI-Mean-Field,127.41583585739136
134,0.020355555555555543,1.3646464646464638,0.01694214876033058,1.0982215938030899e-05,ADVI-Mean-Field,128.19816422462463
135,0.019418181818181814,1.1480808080808083,0.01710641771247832,2.970010842458493e-06,ADVI-Mean-Field,124.0024950504303
136,0.037814141414141404,2.1919191919191907,0.009756147331904911,2.820580419997284e-05,ADVI-Mean-Field,123.23307180404663
137,0.0283050505050505,1.5307070707070705,0.006169778594021017,6.6124743915321296e-06,ADVI-Mean-Field,124.00389218330383
138,0.011254545454545442,0.7488888888888882,0.01855116824813794,1.6080922717359329e-06,ADVI-Mean-Field,120.94024515151978
139,0.025444444444444426,1.354545454545454,0.01626058565452505,1.2337072088096987e-07,ADVI-Mean-Field,127.08827948570251
140,0.0224080808080808,1.2442424242424233,0.01874502601775329,6.147963761433556e-05,ADVI-Mean-Field,127.0229263305664
141,0.01797979797979797,1.0002020202020196,0.010864197530864199,8.686847634273979e-07,ADVI-Mean-Field,122.20317578315735
142,0.019036363636363626,1.3222222222222217,0.010901948780736657,2.2021222709578165e-07,ADVI-Mean-Field,125.29020762443542
143,0.023515151515151513,1.2521212121212115,0.00911335578002245,0.0001672657780185686,ADVI-Mean-Field,124.67554640769958
144,0.026535353535353533,1.4690909090909088,0.012830323436384038,5.334932324440742e-06,ADVI-Mean-Field,122.66154408454895
145,0.012779797979797967,0.9846464646464639,0.015995306601367196,1.1411868307826138e-06,ADVI-Mean-Field,124.56095242500305
146,0.01902020202020201,1.0117171717171711,0.014728088970513212,8.1743136677451e-07,ADVI-Mean-Field,121.95353770256042
147,0.010010101010101002,0.631515151515151,0.01654627078869504,8.313542300985901e-06,ADVI-Mean-Field,124.46432542800903
148,0.013242424242424231,0.7454545454545449,0.014281195796347311,6.059953484733189e-07,ADVI-Mean-Field,123.9493761062622
149,0.01949696969696969,1.01070707070707,0.013852668095092335,1.8464384745074604e-06,ADVI-Mean-Field,125.83165240287781
150,0.015402020202020193,0.8402020202020197,0.011624324048566462,7.921727840893562e-06,ADVI-Mean-Field,122.54836058616638
151,0.03236363636363636,1.9915151515151517,0.009254157739006228,1.5401506264577304e-06,ADVI-Mean-Field,125.11652827262878
152,0.0068161616161616055,0.6402020202020205,0.01414957657381899,0.00010667416013723366,ADVI-Mean-Field,125.12530851364136
153,0.048939393939393935,2.478787878787878,0.006692174267931844,1.4459857875026056e-05,ADVI-Mean-Field,128.48596239089966
154,0.015393939393939387,0.9927272727272721,0.020655035200489752,1.3342034876228217e-07,ADVI-Mean-Field,124.16892981529236
155,0.02257575757575757,1.5610101010101012,0.01611366187123763,2.2512276551800866e-05,ADVI-Mean-Field,127.54615664482117
156,0.030282828282828272,1.5573737373737369,0.007201305989184781,7.178792182643884e-05,ADVI-Mean-Field,124.42157936096191
157,0.03242424242424241,1.8626262626262622,0.012953780226507495,8.692148509922365e-06,ADVI-Mean-Field,127.5924551486969
158,0.040383838383838376,2.3767676767676766,0.019936741148862354,3.385786030203469e-07,ADVI-Mean-Field,123.70838856697083
159,0.01684848484848484,0.9086868686868682,0.02186307519640853,1.2755309056158894e-07,ADVI-Mean-Field,124.7794234752655
160,0.029828282828282822,1.5862626262626258,0.009319457198245076,0.0003273024816925422,ADVI-Mean-Field,126.68423199653625
161,0.01759595959595959,1.0874747474747468,0.018802163044587285,2.8613363928355577e-07,ADVI-Mean-Field,126.0622878074646
162,0.044323232323232306,2.3525252525252522,0.007250280583613917,7.498603294932128e-05,ADVI-Mean-Field,127.40415644645691
163,0.02924242424242423,1.5113131313131303,0.0068054280175492326,9.460419473155685e-06,ADVI-Mean-Field,127.49339628219604
164,0.012935353535353527,0.8541414141414141,0.023830221405978978,6.383284244149722e-08,ADVI-Mean-Field,125.40168333053589
165,0.023547474747474734,1.517777777777777,0.011807978777675743,1.273715137126988e-06,ADVI-Mean-Field,123.13462543487549
166,0.021484848484848475,1.3078787878787876,0.016868686868686873,2.026068731723228e-07,ADVI-Mean-Field,124.85908842086792
167,0.018266666666666657,0.9822222222222214,0.01796755433119069,1.7421887943991367e-07,ADVI-Mean-Field,121.90904808044434
168,0.011634343434343419,0.6446464646464642,0.01996837057443119,2.3911942055635087e-06,ADVI-Mean-Field,122.8094630241394
169,0.025242424242424236,1.3305050505050502,0.021077441077441073,3.027899316403547e-07,ADVI-Mean-Field,121.98919105529785
170,0.015189898989898977,1.1935353535353526,0.026952351800836646,4.509888123092066e-06,ADVI-Mean-Field,122.7562165260315
171,0.05808080808080807,3.4408080808080808,0.013798591980410162,4.383704192044319e-06,ADVI-Mean-Field,124.8340253829956
172,0.014527272727272715,1.526666666666666,0.007758392000816246,3.690142096388887e-05,ADVI-Mean-Field,121.40907764434814
173,0.01824242424242423,1.0707070707070707,0.00951841648811346,8.55695493301545e-07,ADVI-Mean-Field,125.53455233573914
174,0.015656565656565646,0.9179797979797977,0.019376594225079063,2.3854493061449467e-07,ADVI-Mean-Field,123.4506242275238
175,0.02116161616161616,1.1066666666666658,0.015183144577083967,3.3369833520726695e-05,ADVI-Mean-Field,124.62810039520264
176,0.00885252525252524,0.5919191919191912,0.015158657279869394,2.8530284093165193e-06,ADVI-Mean-Field,125.41089487075806
177,0.016969696969696964,0.9036363636363638,0.007554331190694828,0.00017294413827691966,ADVI-Mean-Field,126.26673221588135
178,0.018462626262626253,0.9822222222222216,0.021057034996428928,2.7142201558552863e-05,ADVI-Mean-Field,126.01027607917786
179,0.04487878787878787,2.3034343434343425,0.011225385164779104,4.251962306270127e-06,ADVI-Mean-Field,123.35340642929077
180,0.0305151515151515,1.6010101010101003,0.011969186817671666,8.088983255753285e-05,ADVI-Mean-Field,126.34282732009888
181,0.03381818181818182,1.8262626262626254,0.011022344658708296,7.634457736010695e-05,ADVI-Mean-Field,125.5974063873291
182,0.03620202020202019,1.9745454545454542,0.010578512396694217,3.477877031356196e-05,ADVI-Mean-Field,125.31267976760864
183,0.017713131313131306,1.299999999999999,0.021682481379451078,6.709396698915169e-07,ADVI-Mean-Field,125.95002770423889
184,0.035353535353535345,1.9474747474747467,0.013305785123966943,8.939457554353304e-05,ADVI-Mean-Field,129.4339141845703
185,0.01944444444444443,1.1640404040404038,0.01642791551882461,2.6861134605171336e-06,ADVI-Mean-Field,122.82807207107544
186,0.025212121212121196,1.3834343434343428,0.012461993674114888,7.57319662978237e-07,ADVI-Mean-Field,128.04070448875427
187,0.030008080808080803,1.6878787878787882,0.00821650851953883,5.983906915953818e-06,ADVI-Mean-Field,126.6061487197876
188,0.016888888888888884,0.9177777777777772,0.027058463422099784,5.186479283189121e-07,ADVI-Mean-Field,125.60687303543091
189,0.04207070707070706,2.221616161616161,0.011956943169064382,7.524227173382876e-06,ADVI-Mean-Field,131.81011748313904
190,0.02636363636363635,1.474141414141414,0.012805836139169472,1.3735359634162207e-06,ADVI-Mean-Field,124.18097734451294
191,0.03505252525252525,2.0185858585858583,0.026910519334761757,1.1200122709533073e-06,ADVI-Mean-Field,126.63921451568604
192,0.018050505050505043,0.9278787878787873,0.021711049892868074,7.285249083261593e-07,ADVI-Mean-Field,123.05675315856934
193,0.013418181818181807,0.739595959595959,0.02305172941536578,2.7706165649550537e-07,ADVI-Mean-Field,124.65033435821533
194,0.022171717171717162,1.1412121212121207,0.014713804713804712,5.392796764465466e-06,ADVI-Mean-Field,122.85432076454163
195,0.007507070707070698,0.5579797979797979,0.016780940720334658,3.1285117981863875e-06,ADVI-Mean-Field,121.20095443725586
196,0.011878787878787867,0.9878787878787881,0.018904193449647996,6.327310859278183e-07,ADVI-Mean-Field,124.49089121818542
197,0.010850505050505044,0.6503030303030298,0.01280175492296705,3.894945257203218e-05,ADVI-Mean-Field,121.56258916854858
198,0.01586868686868686,1.0882828282828267,0.00971431486583002,1.2694363244248424e-06,ADVI-Mean-Field,121.20011353492737
199,0.01096767676767676,0.7509090909090907,0.019277624732170186,1.1012834082455554e-06,ADVI-Mean-Field,125.75157880783081
200,0.00835555555555555,0.5103030303030296,0.01702275278032854,1.6358582664155726e-07,ADVI-full-rank,138.57245874404907
201,0.010323232323232321,0.6884848484848485,0.019230690745842265,3.222156843700187e-07,ADVI-full-rank,132.16329312324524
202,0.01562020202020201,0.8975757575757569,0.008816447301295788,2.839876033181525e-05,ADVI-full-rank,131.2888457775116
203,0.009767676767676757,0.6476767676767673,0.02667380879502091,7.00425411049062e-07,ADVI-full-rank,130.44576168060303
204,0.00805454545454545,0.7636363636363631,0.010514233241505971,4.118948098931355e-06,ADVI-full-rank,128.72828650474548
205,0.010319191919191915,0.6238383838383839,0.010099989796959495,3.0619367455603284e-05,ADVI-full-rank,133.04296112060547
206,0.006640404040404044,0.48161616161616205,0.01142332415059688,3.719526621847183e-06,ADVI-full-rank,128.32877111434937
207,0.010357575757575746,0.7125252525252526,0.020001020304050605,2.627382899453646e-07,ADVI-full-rank,136.3897774219513
208,0.008983838383838386,0.7456565656565645,0.018106315682073253,2.235263773706149e-06,ADVI-full-rank,133.80780839920044
209,0.010468686868686862,0.6375757575757571,0.01574023058871544,8.84587389276991e-06,ADVI-full-rank,129.14048147201538
210,0.005288888888888891,0.4808080808080812,0.01605856545250484,2.8039506335070444e-07,ADVI-full-rank,134.86807537078857
211,0.009501010101010102,0.5494949494949497,0.007049280685644322,0.00045022088403533943,ADVI-full-rank,132.73270988464355
212,0.006660606060606054,0.4846464646464645,0.021764105703499646,2.9000909389924545e-06,ADVI-full-rank,128.7005832195282
213,0.007668686868686867,0.466868686868687,0.016686052443628203,1.7786276685355896e-05,ADVI-full-rank,134.62344455718994
214,0.01199797979797979,0.8949494949494942,0.015773900622385473,1.941820631694738e-07,ADVI-full-rank,135.54823851585388
215,0.009456565656565647,0.6418181818181813,0.015998367513519025,4.193160542962233e-08,ADVI-full-rank,129.96955180168152
216,0.01120808080808081,0.6440404040404039,0.009965309662279355,7.089728494445168e-05,ADVI-full-rank,136.02844953536987
217,0.010438383838383828,0.7068686868686871,0.00638404244464851,1.2723321516663216e-06,ADVI-full-rank,139.07935667037964
218,0.00807878787878787,0.793333333333334,0.01890623405774921,4.0216662878534e-08,ADVI-full-rank,135.24692392349243
219,0.006288888888888883,0.44585858585858584,0.02124579124579124,1.1489237914246405e-08,ADVI-full-rank,131.7392497062683
220,0.011703030303030298,0.7698989898989904,0.010830527497194167,1.5812637120528028e-05,ADVI-full-rank,130.83789682388306
221,0.008913131313131305,0.544040404040404,0.010286705438220597,1.801815214073684e-05,ADVI-full-rank,133.99820852279663
222,0.01453131313131313,0.9715151515151518,0.009387817569635762,0.0005370571121164846,ADVI-full-rank,136.27833890914917
223,0.010917171717171707,0.6006060606060606,0.018949086827874707,3.3112520548407623e-06,ADVI-full-rank,132.9064004421234
224,0.01364040404040404,0.7987878787878785,0.007518620548923573,1.6869518724243898e-05,ADVI-full-rank,134.27346062660217
225,0.012137373737373731,0.6492929292929291,0.008609325579022553,4.774596991517657e-06,ADVI-full-rank,132.15557432174683
226,0.014513131313131308,1.0226262626262628,0.01574635241301908,2.0629012093305946e-05,ADVI-full-rank,137.3330099582672
227,0.0085070707070707,0.5333333333333328,0.010369350066319774,1.1239569587106158e-05,ADVI-full-rank,132.94874787330627
228,0.00958585858585858,0.6608080808080805,0.010679522497704319,3.152765938075036e-05,ADVI-full-rank,132.93745374679565
229,0.00774141414141414,0.5725252525252521,0.02077441077441077,1.7755877759427069e-07,ADVI-full-rank,132.73451566696167
230,0.009864646464646458,0.6076767676767674,0.017701254973982252,1.6942353204435224e-05,ADVI-full-rank,133.1678488254547
231,0.006460606060606056,0.4088888888888884,0.019255178043056823,4.186824666019042e-06,ADVI-full-rank,130.91424107551575
232,0.004892929292929286,0.8890909090909087,0.01728395061728395,5.7143002323489594e-06,ADVI-full-rank,136.73333978652954
233,0.012799999999999992,0.7236363636363635,0.009713294561779409,1.3419752119016864e-05,ADVI-full-rank,132.8837866783142
234,0.006705050505050495,0.5967676767676765,0.026185083154780124,2.140517270971453e-07,ADVI-full-rank,133.75272679328918
235,0.01197979797979797,0.9333333333333336,0.01646056524844404,3.0956974177553676e-06,ADVI-full-rank,133.43205738067627
236,0.010824242424242419,0.8246464646464641,0.00859606162636466,3.893630336447068e-05,ADVI-full-rank,133.80812287330627
237,0.00846464646464645,0.5577777777777773,0.02038771553923069,3.1194412890325265e-08,ADVI-full-rank,133.11847257614136
238,0.005939393939393932,0.5981818181818189,0.024100601979389857,1.286903902616509e-07,ADVI-full-rank,137.5320975780487
239,0.012008080808080806,1.0115151515151504,0.006185083154780123,0.00016909531088329043,ADVI-full-rank,137.2817997932434
240,0.010608080808080804,0.6343434343434339,0.016779920416284046,1.2176147716925712e-05,ADVI-full-rank,132.5905122756958
241,0.017131313131313115,0.9105050505050503,0.00818181818181819,4.998999873006345e-05,ADVI-full-rank,134.97146153450012
242,0.010723232323232317,1.1313131313131326,0.009235792266095298,9.287708321260248e-06,ADVI-full-rank,139.04159021377563
